Date,Supplier,Country,Manufacturer,Region,Warehouse,Distribution_Center,Product,Quantity,Unit_Cost,Transport_Cost,Delivery_Time (days),Delay (days),Revenue,Mode_Of_Transport
2025-05-05,Supplier_A,China,Manu_Y,Europe,WH_Tokyo,DC_Seoul,Monitor,434,266,99,9,0,127596,Air
2025-07-25,Supplier_C,USA,Manu_Y,Europe,WH_Berlin,DC_Seoul,Router,1957,288,34,6,2,645810,Sea
2024-06-26,Supplier_C,China,Manu_Z,America,WH_Tokyo,DC_Paris,Router,779,160,38,10,1,145673,Truck
2025-02-07,Supplier_A,Japan,Manu_X,Asia,WH_Chicago,DC_Toronto,Monitor,1447,53,68,2,0,162064,Truck
2025-02-02,Supplier_A,USA,Manu_Z,Asia,WH_Delhi,DC_Seoul,Phone,722,296,36,6,0,233206,Sea
2023-08-20,Supplier_B,Japan,Manu_X,Asia,WH_Tokyo,DC_Rio,Monitor,578,146,59,2,1,108664,Air
2024-08-14,Supplier_D,Japan,Manu_Z,Europe,WH_Delhi,DC_Toronto,Router,929,168,95,7,0,196019,Truck
2024-03-02,Supplier_D,USA,Manu_Y,America,WH_Tokyo,DC_Seoul,Phone,1342,160,19,6,0,339526,Air
2023-10-05,Supplier_C,Germany,Manu_Y,America,WH_Chicago,DC_Rio,Monitor,1685,75,48,4,1,166815,Sea
2024-01-01,Supplier_B,India,Manu_Z,America,WH_Tokyo,DC_Paris,Laptop,562,222,86,10,0,166352,Air
2025-07-22,Supplier_D,Japan,Manu_Y,Asia,WH_Chicago,DC_Paris,Router,342,89,29,3,2,47880,Air
2025-02-27,Supplier_D,Japan,Manu_Y,America,WH_SaoPaulo,DC_Paris,Tablet,1692,179,94,4,2,397620,Rail
2024-07-15,Supplier_D,USA,Manu_Z,Asia,WH_SaoPaulo,DC_Rio,Router,1131,249,49,8,0,341562,Air
2024-12-01,Supplier_A,India,Manu_X,America,WH_Berlin,DC_Paris,Phone,575,188,78,7,0,154675,Truck
2023-09-01,Supplier_C,India,Manu_Y,Asia,WH_Berlin,DC_Rio,Laptop,934,166,86,5,0,194272,Air
2025-08-02,Supplier_C,China,Manu_Y,Europe,WH_SaoPaulo,DC_Toronto,Monitor,651,62,18,7,1,58590,Sea
2023-09-24,Supplier_D,India,Manu_Z,Asia,WH_Delhi,DC_Paris,Tablet,1336,180,98,5,0,359384,Air
2024-12-14,Supplier_A,USA,Manu_Y,America,WH_Delhi,DC_Mumbai,Laptop,898,267,71,4,1,282870,Sea
2024-03-26,Supplier_A,USA,Manu_Y,America,WH_SaoPaulo,DC_Seoul,Laptop,605,238,70,10,0,174845,Air
2025-06-29,Supplier_C,Germany,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Phone,642,236,70,4,1,196452,Rail
2024-03-16,Supplier_A,India,Manu_X,America,WH_Chicago,DC_Mumbai,Router,232,163,96,8,1,58928,Air
2024-07-28,Supplier_D,Brazil,Manu_X,Europe,WH_Delhi,DC_Mumbai,Phone,791,106,95,8,2,147126,Air
2024-10-27,Supplier_C,USA,Manu_X,America,WH_Berlin,DC_Seoul,Laptop,1980,242,85,10,2,607860,Air
2025-01-03,Supplier_A,Brazil,Manu_Y,America,WH_Delhi,DC_Toronto,Router,252,122,46,5,0,46872,Sea
2024-05-10,Supplier_D,India,Manu_X,Asia,WH_Delhi,DC_Paris,Laptop,1710,196,69,7,0,482220,Air
2024-03-29,Supplier_C,Brazil,Manu_Y,Asia,WH_Delhi,DC_Paris,Tablet,533,67,53,4,0,52767,Rail
2024-03-12,Supplier_B,India,Manu_Y,Europe,WH_Tokyo,DC_Mumbai,Router,226,276,72,6,2,76614,Rail
2024-04-22,Supplier_D,Japan,Manu_Y,Asia,WH_Delhi,DC_Seoul,Phone,1592,142,59,9,1,369344,Air
2024-05-28,Supplier_B,China,Manu_Y,America,WH_Delhi,DC_Seoul,Tablet,1132,230,52,6,2,288660,Sea
2025-02-19,Supplier_B,China,Manu_Z,America,WH_SaoPaulo,DC_Paris,Tablet,455,109,86,3,0,81445,Rail
2025-05-03,Supplier_C,USA,Manu_Z,America,WH_Tokyo,DC_Toronto,Monitor,1420,284,80,9,0,467180,Air
2024-12-22,Supplier_C,India,Manu_Y,Europe,WH_SaoPaulo,DC_Mumbai,Laptop,265,175,91,4,1,66515,Rail
2024-06-11,Supplier_C,Brazil,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Laptop,217,178,46,7,1,56203,Sea
2024-08-11,Supplier_C,China,Manu_X,Europe,WH_Chicago,DC_Rio,Tablet,1244,106,91,4,1,164208,Truck
2024-04-13,Supplier_A,China,Manu_X,Asia,WH_Tokyo,DC_Rio,Laptop,935,53,27,7,0,86955,Truck
2023-11-15,Supplier_C,Germany,Manu_X,America,WH_Berlin,DC_Paris,Tablet,1508,88,77,5,0,238264,Rail
2024-07-13,Supplier_B,Brazil,Manu_Z,Asia,WH_SaoPaulo,DC_Toronto,Monitor,1076,93,70,4,0,163552,Sea
2024-09-10,Supplier_B,USA,Manu_Z,Asia,WH_Chicago,DC_Mumbai,Tablet,1932,56,37,2,1,289800,Truck
2023-12-09,Supplier_D,India,Manu_X,Asia,WH_Berlin,DC_Toronto,Monitor,1100,140,10,2,0,212300,Sea
2024-09-22,Supplier_B,Japan,Manu_Z,Asia,WH_Chicago,DC_Toronto,Tablet,1956,186,66,9,0,547680,Air
2024-09-16,Supplier_B,Germany,Manu_Y,America,WH_Chicago,DC_Mumbai,Monitor,300,243,96,9,0,78900,Air
2025-01-23,Supplier_C,Germany,Manu_X,Asia,WH_Delhi,DC_Toronto,Laptop,175,74,60,7,0,29225,Sea
2023-10-17,Supplier_C,USA,Manu_X,Asia,WH_Berlin,DC_Mumbai,Phone,394,69,39,5,0,60282,Truck
2024-05-20,Supplier_B,China,Manu_Z,America,WH_Berlin,DC_Paris,Monitor,1690,128,97,4,0,316030,Air
2024-08-15,Supplier_D,Germany,Manu_Y,Asia,WH_SaoPaulo,DC_Toronto,Monitor,850,52,57,10,1,96900,Truck
2025-03-01,Supplier_A,India,Manu_Y,Asia,WH_Tokyo,DC_Paris,Laptop,1495,118,14,6,1,301990,Truck
2024-10-30,Supplier_C,India,Manu_X,America,WH_Chicago,DC_Paris,Router,1665,172,40,5,0,333000,Truck
2025-01-29,Supplier_D,Germany,Manu_Y,Asia,WH_Tokyo,DC_Mumbai,Phone,534,264,11,3,0,177822,Air
2024-01-24,Supplier_C,USA,Manu_Y,America,WH_Tokyo,DC_Rio,Phone,1134,97,10,6,1,180306,Air
2023-10-24,Supplier_B,China,Manu_X,Europe,WH_Chicago,DC_Mumbai,Laptop,145,113,25,4,1,24505,Sea
2025-05-30,Supplier_C,USA,Manu_Z,America,WH_Chicago,DC_Paris,Router,1404,267,98,4,0,487188,Sea
2025-01-30,Supplier_D,USA,Manu_X,Asia,WH_Chicago,DC_Toronto,Laptop,1033,154,38,8,1,254118,Rail
2025-02-15,Supplier_B,Brazil,Manu_Y,Europe,WH_Delhi,DC_Seoul,Phone,1461,139,91,9,0,262980,Rail
2024-07-10,Supplier_D,Japan,Manu_X,America,WH_SaoPaulo,DC_Toronto,Tablet,1316,258,23,2,0,460600,Rail
2024-07-17,Supplier_B,Brazil,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Phone,1249,117,54,4,1,247302,Truck
2024-07-22,Supplier_D,China,Manu_Y,America,WH_Tokyo,DC_Seoul,Tablet,359,296,77,8,1,127804,Air
2024-05-24,Supplier_D,India,Manu_Z,America,WH_SaoPaulo,DC_Mumbai,Router,1701,138,17,8,2,282366,Rail
2023-10-13,Supplier_C,USA,Manu_X,Asia,WH_Delhi,DC_Paris,Laptop,467,166,11,10,0,90598,Air
2025-01-28,Supplier_C,Japan,Manu_X,America,WH_Chicago,DC_Paris,Tablet,562,85,13,3,1,94416,Rail
2023-11-12,Supplier_B,China,Manu_Y,America,WH_Berlin,DC_Mumbai,Router,716,272,95,7,2,221960,Truck
2025-04-27,Supplier_B,Brazil,Manu_Z,Europe,WH_Berlin,DC_Mumbai,Phone,299,150,68,7,1,53521,Rail
2024-05-07,Supplier_C,Germany,Manu_X,Asia,WH_Tokyo,DC_Seoul,Phone,1147,136,71,6,0,221371,Sea
2024-03-30,Supplier_C,Brazil,Manu_Y,Asia,WH_Berlin,DC_Paris,Router,1347,138,33,8,0,254583,Sea
2025-07-21,Supplier_A,Brazil,Manu_X,Europe,WH_Tokyo,DC_Seoul,Laptop,903,155,33,2,2,188727,Air
2024-02-25,Supplier_C,Germany,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Tablet,260,194,51,4,1,73580,Air
2025-06-02,Supplier_B,China,Manu_Z,Asia,WH_Delhi,DC_Toronto,Laptop,1424,135,77,5,0,224992,Truck
2024-09-13,Supplier_A,USA,Manu_Z,America,WH_Chicago,DC_Toronto,Tablet,733,90,17,8,1,120945,Rail
2023-10-29,Supplier_D,Brazil,Manu_Y,Asia,WH_Berlin,DC_Seoul,Router,1410,282,70,7,3,445560,Rail
2024-03-20,Supplier_B,China,Manu_X,Asia,WH_Berlin,DC_Toronto,Laptop,855,198,68,8,0,200070,Air
2024-06-13,Supplier_D,Japan,Manu_Z,Europe,WH_Chicago,DC_Rio,Laptop,960,300,54,8,2,384000,Sea
2023-10-17,Supplier_A,Japan,Manu_Z,Asia,WH_Berlin,DC_Seoul,Tablet,623,270,50,2,0,222411,Air
2024-06-14,Supplier_D,Japan,Manu_Z,America,WH_Chicago,DC_Rio,Tablet,1339,200,87,6,0,370903,Air
2024-10-15,Supplier_B,India,Manu_Z,America,WH_Berlin,DC_Mumbai,Phone,1757,251,72,2,0,553455,Sea
2024-08-15,Supplier_B,USA,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Monitor,1350,61,50,8,1,194400,Sea
2024-06-29,Supplier_A,Brazil,Manu_X,Asia,WH_Delhi,DC_Seoul,Phone,1284,119,61,7,0,201588,Truck
2024-09-27,Supplier_C,Germany,Manu_Y,Asia,WH_Chicago,DC_Seoul,Monitor,1619,141,53,7,0,349704,Rail
2025-04-13,Supplier_D,Germany,Manu_X,America,WH_Chicago,DC_Rio,Router,1819,131,44,6,1,411094,Rail
2024-04-15,Supplier_A,China,Manu_Y,Europe,WH_Chicago,DC_Paris,Phone,1395,281,60,8,0,511965,Rail
2024-08-30,Supplier_C,USA,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Router,1118,167,43,9,1,231426,Sea
2024-04-23,Supplier_B,USA,Manu_X,America,WH_Chicago,DC_Seoul,Tablet,417,269,38,7,1,124266,Rail
2025-08-04,Supplier_A,Brazil,Manu_Y,America,WH_Chicago,DC_Rio,Monitor,145,85,38,3,1,22765,Air
2024-11-17,Supplier_A,India,Manu_X,Asia,WH_Tokyo,DC_Paris,Monitor,1910,106,27,2,0,359080,Rail
2024-07-08,Supplier_C,Brazil,Manu_X,Europe,WH_Tokyo,DC_Seoul,Monitor,1649,71,48,10,2,240754,Rail
2025-08-04,Supplier_C,India,Manu_Z,America,WH_Berlin,DC_Toronto,Tablet,505,164,15,3,2,114635,Sea
2024-01-20,Supplier_A,USA,Manu_X,America,WH_SaoPaulo,DC_Paris,Phone,1381,103,19,4,0,230627,Rail
2025-05-19,Supplier_C,Germany,Manu_Z,America,WH_Berlin,DC_Mumbai,Tablet,414,250,81,6,1,137862,Truck
2024-11-25,Supplier_C,India,Manu_Z,Asia,WH_Chicago,DC_Paris,Tablet,236,280,32,2,0,75284,Air
2025-04-12,Supplier_D,India,Manu_Y,America,WH_Tokyo,DC_Seoul,Router,663,79,61,3,2,68289,Rail
2023-10-12,Supplier_B,China,Manu_Y,Europe,WH_Delhi,DC_Rio,Tablet,1591,103,64,6,2,289562,Truck
2024-02-04,Supplier_C,Brazil,Manu_X,Europe,WH_Delhi,DC_Toronto,Router,206,237,48,5,2,67568,Rail
2024-01-09,Supplier_D,China,Manu_Z,America,WH_Berlin,DC_Seoul,Tablet,1511,144,78,5,1,275002,Air
2024-02-27,Supplier_C,Germany,Manu_Y,America,WH_Delhi,DC_Rio,Laptop,1226,171,97,5,1,331020,Sea
2025-03-22,Supplier_B,Germany,Manu_Y,Europe,WH_Chicago,DC_Mumbai,Laptop,1751,61,60,9,0,152337,Truck
2025-04-23,Supplier_A,Brazil,Manu_X,Asia,WH_SaoPaulo,DC_Mumbai,Monitor,1513,226,54,3,0,485673,Air
2023-12-06,Supplier_A,Japan,Manu_Y,Asia,WH_Tokyo,DC_Rio,Laptop,1001,59,45,8,0,90090,Truck
2023-08-15,Supplier_D,Germany,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Laptop,128,180,82,6,0,35584,Sea
2025-03-16,Supplier_A,Japan,Manu_X,Asia,WH_Berlin,DC_Toronto,Phone,452,160,25,4,0,98536,Sea
2024-02-19,Supplier_C,USA,Manu_Z,Europe,WH_SaoPaulo,DC_Toronto,Monitor,1678,120,38,7,1,345668,Rail
2024-04-18,Supplier_D,China,Manu_X,America,WH_Chicago,DC_Mumbai,Monitor,1220,223,79,4,1,336720,Sea
2024-09-20,Supplier_C,Japan,Manu_Y,Europe,WH_Chicago,DC_Mumbai,Phone,599,255,24,6,0,179700,Sea
2024-05-30,Supplier_A,India,Manu_X,America,WH_SaoPaulo,DC_Rio,Laptop,463,294,27,2,0,177329,Sea
2025-04-20,Supplier_D,Japan,Manu_Z,Asia,WH_Berlin,DC_Seoul,Router,275,298,25,10,0,102575,Truck
2025-05-12,Supplier_D,India,Manu_Y,Asia,WH_Tokyo,DC_Mumbai,Router,191,187,20,3,1,42402,Sea
2023-11-04,Supplier_C,India,Manu_Y,Europe,WH_Chicago,DC_Mumbai,Router,1575,249,39,5,1,530775,Rail
2023-09-30,Supplier_A,Germany,Manu_X,America,WH_Chicago,DC_Paris,Phone,1738,300,66,9,1,674344,Sea
2023-12-29,Supplier_A,Japan,Manu_Z,Asia,WH_SaoPaulo,DC_Mumbai,Laptop,506,104,99,5,0,85514,Air
2023-09-14,Supplier_A,India,Manu_Y,America,WH_Chicago,DC_Rio,Tablet,602,243,70,10,0,175182,Air
2024-05-06,Supplier_D,USA,Manu_Z,Europe,WH_Tokyo,DC_Seoul,Tablet,488,131,17,3,2,105896,Rail
2025-04-08,Supplier_B,China,Manu_Y,Asia,WH_Tokyo,DC_Toronto,Tablet,461,61,51,3,1,66384,Air
2024-12-16,Supplier_B,USA,Manu_Y,Europe,WH_Berlin,DC_Toronto,Phone,1154,115,89,10,1,158098,Sea
2024-07-18,Supplier_C,Brazil,Manu_Z,America,WH_Berlin,DC_Toronto,Tablet,1301,163,15,10,1,243287,Sea
2023-12-27,Supplier_D,Brazil,Manu_Z,Asia,WH_Tokyo,DC_Seoul,Monitor,1591,197,26,5,0,455026,Air
2023-11-24,Supplier_B,Brazil,Manu_Y,Asia,WH_SaoPaulo,DC_Paris,Laptop,938,260,38,10,2,268268,Rail
2024-06-23,Supplier_A,USA,Manu_X,America,WH_Berlin,DC_Paris,Tablet,1619,131,46,9,2,276849,Air
2024-02-14,Supplier_B,China,Manu_X,Europe,WH_Berlin,DC_Seoul,Phone,229,288,59,2,0,70532,Sea
2024-06-19,Supplier_C,USA,Manu_X,Asia,WH_SaoPaulo,DC_Seoul,Laptop,413,148,33,5,1,98707,Truck
2023-10-15,Supplier_B,China,Manu_Y,Asia,WH_Berlin,DC_Toronto,Monitor,1534,107,45,3,2,294528,Air
2023-10-21,Supplier_D,India,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Phone,1670,202,52,2,1,437540,Rail
2024-02-06,Supplier_B,Brazil,Manu_X,Asia,WH_SaoPaulo,DC_Mumbai,Phone,1908,167,80,4,0,494172,Rail
2024-11-06,Supplier_C,USA,Manu_Y,Europe,WH_SaoPaulo,DC_Seoul,Phone,1626,209,75,6,1,413004,Rail
2024-08-29,Supplier_B,Brazil,Manu_Y,Europe,WH_Berlin,DC_Seoul,Laptop,1624,83,89,9,0,194880,Air
2024-04-20,Supplier_A,China,Manu_Z,Asia,WH_SaoPaulo,DC_Toronto,Tablet,672,181,84,8,3,182784,Truck
2024-07-10,Supplier_C,Japan,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Router,1292,108,88,5,2,262276,Rail
2024-01-10,Supplier_D,USA,Manu_X,Asia,WH_SaoPaulo,DC_Paris,Tablet,1423,289,45,3,0,473859,Sea
2025-06-13,Supplier_C,Brazil,Manu_Y,Europe,WH_Tokyo,DC_Toronto,Tablet,899,90,29,8,0,142941,Sea
2023-12-07,Supplier_A,China,Manu_Y,Europe,WH_Berlin,DC_Rio,Router,1582,262,81,6,1,468272,Air
2025-03-09,Supplier_A,USA,Manu_X,America,WH_Berlin,DC_Toronto,Tablet,284,278,76,7,0,101672,Air
2025-01-12,Supplier_C,Germany,Manu_X,America,WH_SaoPaulo,DC_Mumbai,Phone,1341,53,97,6,2,97893,Rail
2024-02-06,Supplier_D,USA,Manu_Y,America,WH_Chicago,DC_Rio,Tablet,1085,274,75,3,1,401450,Rail
2025-06-29,Supplier_D,India,Manu_X,America,WH_SaoPaulo,DC_Seoul,Phone,1936,146,91,6,0,458832,Rail
2025-07-26,Supplier_C,India,Manu_Z,Europe,WH_Chicago,DC_Seoul,Monitor,1297,79,23,8,1,188065,Rail
2024-08-15,Supplier_B,China,Manu_Z,Asia,WH_Chicago,DC_Toronto,Phone,904,233,92,10,0,280240,Rail
2025-01-31,Supplier_D,Japan,Manu_Y,America,WH_Delhi,DC_Mumbai,Monitor,1153,245,37,9,0,314769,Truck
2024-01-06,Supplier_A,Japan,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Phone,435,183,17,8,0,95265,Rail
2023-11-13,Supplier_C,China,Manu_Z,Asia,WH_Delhi,DC_Mumbai,Router,592,189,74,9,0,136752,Sea
2023-09-26,Supplier_C,India,Manu_Y,Europe,WH_Tokyo,DC_Mumbai,Phone,1982,185,66,6,0,535140,Air
2025-04-18,Supplier_D,USA,Manu_Z,Asia,WH_Delhi,DC_Rio,Monitor,155,122,63,4,1,33325,Truck
2023-09-04,Supplier_D,USA,Manu_Y,Asia,WH_Berlin,DC_Paris,Monitor,1076,254,54,9,1,316344,Truck
2023-08-30,Supplier_C,India,Manu_X,America,WH_SaoPaulo,DC_Mumbai,Phone,166,278,41,6,0,59096,Sea
2025-02-15,Supplier_C,Brazil,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Tablet,940,206,17,6,1,256620,Air
2023-09-14,Supplier_B,Brazil,Manu_Z,Asia,WH_Tokyo,DC_Toronto,Phone,508,73,93,5,1,64516,Truck
2025-05-20,Supplier_D,USA,Manu_X,Asia,WH_Delhi,DC_Seoul,Laptop,489,100,92,3,0,78729,Rail
2023-12-06,Supplier_C,Germany,Manu_X,America,WH_SaoPaulo,DC_Toronto,Monitor,1604,86,80,8,2,179648,Sea
2025-03-09,Supplier_D,China,Manu_Y,Asia,WH_Tokyo,DC_Toronto,Phone,373,294,32,9,0,120852,Air
2024-05-21,Supplier_D,Brazil,Manu_Y,Europe,WH_Delhi,DC_Mumbai,Router,136,137,15,5,1,21624,Rail
2024-07-13,Supplier_C,Japan,Manu_Y,Asia,WH_Chicago,DC_Toronto,Phone,211,115,61,9,1,31439,Sea
2025-02-15,Supplier_C,Germany,Manu_Z,Europe,WH_SaoPaulo,DC_Toronto,Tablet,1248,227,41,4,1,324480,Sea
2023-11-06,Supplier_A,India,Manu_X,America,WH_Chicago,DC_Rio,Tablet,1610,264,27,6,0,505540,Sea
2024-10-18,Supplier_B,Germany,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Router,1087,279,63,5,1,347840,Air
2023-10-19,Supplier_D,India,Manu_Y,Asia,WH_Chicago,DC_Seoul,Router,770,82,94,6,0,97020,Truck
2025-01-10,Supplier_C,Japan,Manu_Y,Europe,WH_Tokyo,DC_Toronto,Tablet,1591,262,61,6,0,558441,Rail
2024-08-09,Supplier_C,India,Manu_X,Asia,WH_Delhi,DC_Paris,Monitor,245,288,18,7,1,89425,Truck
2025-03-12,Supplier_A,India,Manu_Z,America,WH_Delhi,DC_Toronto,Router,1382,71,32,2,2,169986,Rail
2023-08-27,Supplier_D,India,Manu_X,Europe,WH_Berlin,DC_Rio,Router,488,61,13,7,2,59048,Sea
2025-02-06,Supplier_C,Brazil,Manu_X,America,WH_SaoPaulo,DC_Mumbai,Laptop,1623,168,69,10,0,348945,Rail
2023-08-15,Supplier_C,USA,Manu_X,America,WH_Tokyo,DC_Seoul,Router,300,267,97,5,1,99000,Air
2025-02-02,Supplier_B,China,Manu_Z,Asia,WH_Delhi,DC_Rio,Laptop,1920,168,96,7,1,489600,Air
2025-06-05,Supplier_D,China,Manu_Y,Europe,WH_SaoPaulo,DC_Rio,Laptop,1105,57,29,4,0,166855,Truck
2024-11-27,Supplier_D,China,Manu_X,Asia,WH_SaoPaulo,DC_Paris,Router,928,230,76,9,0,235712,Rail
2024-01-20,Supplier_B,Japan,Manu_Y,America,WH_Delhi,DC_Seoul,Laptop,1218,167,98,5,0,297192,Air
2024-08-15,Supplier_D,Brazil,Manu_X,Europe,WH_SaoPaulo,DC_Toronto,Phone,672,116,89,3,2,122976,Truck
2023-09-01,Supplier_B,China,Manu_X,Europe,WH_SaoPaulo,DC_Mumbai,Monitor,1208,119,23,8,1,221064,Rail
2024-06-14,Supplier_C,China,Manu_Y,America,WH_Chicago,DC_Seoul,Monitor,172,136,38,2,0,27004,Truck
2024-12-27,Supplier_C,USA,Manu_X,Asia,WH_Berlin,DC_Mumbai,Laptop,1630,155,20,7,2,405870,Rail
2025-04-15,Supplier_A,China,Manu_Z,Europe,WH_Chicago,DC_Toronto,Laptop,725,72,81,2,0,122525,Air
2024-02-13,Supplier_A,Japan,Manu_Z,America,WH_Berlin,DC_Rio,Phone,475,59,42,5,0,58425,Sea
2024-02-19,Supplier_D,Germany,Manu_Z,Asia,WH_Berlin,DC_Toronto,Tablet,951,285,69,3,0,353772,Truck
2023-10-08,Supplier_A,Germany,Manu_Y,Europe,WH_Chicago,DC_Seoul,Router,1495,231,86,9,0,466440,Sea
2023-12-24,Supplier_A,USA,Manu_Z,Europe,WH_Delhi,DC_Paris,Tablet,1858,201,98,9,0,488654,Rail
2023-12-01,Supplier_A,India,Manu_Y,Asia,WH_Delhi,DC_Paris,Laptop,166,188,87,10,0,41666,Sea
2024-06-02,Supplier_C,Germany,Manu_X,America,WH_Chicago,DC_Mumbai,Monitor,233,187,31,4,1,57784,Truck
2025-03-12,Supplier_C,China,Manu_Y,Europe,WH_Tokyo,DC_Paris,Monitor,235,291,97,3,0,77550,Rail
2024-05-10,Supplier_A,Brazil,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Phone,861,241,80,9,0,264327,Sea
2025-04-15,Supplier_C,China,Manu_X,America,WH_Berlin,DC_Toronto,Tablet,853,76,15,8,0,107478,Air
2024-01-28,Supplier_A,China,Manu_Y,America,WH_Tokyo,DC_Toronto,Monitor,1972,163,16,8,1,514692,Rail
2023-11-28,Supplier_B,China,Manu_Z,Europe,WH_Chicago,DC_Mumbai,Tablet,666,241,20,9,1,217782,Truck
2024-08-20,Supplier_D,China,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Tablet,611,155,21,2,1,123422,Rail
2024-06-03,Supplier_D,Brazil,Manu_Y,Asia,WH_Berlin,DC_Rio,Phone,1255,290,97,4,1,410385,Rail
2024-09-24,Supplier_B,Brazil,Manu_Y,Asia,WH_Delhi,DC_Rio,Phone,455,186,66,9,0,106925,Truck
2025-03-12,Supplier_B,China,Manu_X,Asia,WH_Berlin,DC_Seoul,Monitor,881,55,23,8,0,126864,Truck
2024-06-29,Supplier_B,USA,Manu_X,Asia,WH_Berlin,DC_Seoul,Router,1200,291,75,5,1,435600,Rail
2025-01-29,Supplier_D,Brazil,Manu_Z,America,WH_Delhi,DC_Paris,Tablet,236,133,42,5,0,47672,Sea
2025-01-26,Supplier_C,Japan,Manu_X,Europe,WH_Berlin,DC_Paris,Monitor,336,157,26,4,1,67872,Truck
2024-01-02,Supplier_A,Germany,Manu_Y,Europe,WH_SaoPaulo,DC_Toronto,Monitor,1749,51,77,2,1,216876,Rail
2025-06-29,Supplier_A,Brazil,Manu_Z,Asia,WH_Chicago,DC_Paris,Router,1345,125,46,2,2,277070,Rail
2023-10-19,Supplier_A,India,Manu_X,Europe,WH_SaoPaulo,DC_Paris,Monitor,186,280,70,10,1,61566,Rail
2025-08-05,Supplier_D,USA,Manu_X,Asia,WH_Chicago,DC_Mumbai,Phone,254,83,66,5,1,43434,Air
2023-08-17,Supplier_A,China,Manu_Z,Europe,WH_SaoPaulo,DC_Paris,Monitor,393,272,90,3,0,127725,Air
2025-04-22,Supplier_D,Japan,Manu_Z,America,WH_Chicago,DC_Mumbai,Laptop,487,84,51,5,0,65258,Sea
2024-04-28,Supplier_B,Brazil,Manu_Z,America,WH_Chicago,DC_Paris,Monitor,119,92,39,8,1,13447,Truck
2023-11-01,Supplier_A,Japan,Manu_Y,Europe,WH_Tokyo,DC_Mumbai,Tablet,976,76,27,10,0,105408,Sea
2024-11-09,Supplier_A,China,Manu_X,Asia,WH_Tokyo,DC_Seoul,Phone,1665,240,17,6,0,449550,Air
2024-08-04,Supplier_B,Germany,Manu_Z,Europe,WH_Delhi,DC_Toronto,Router,197,201,57,8,1,46098,Rail
2024-06-04,Supplier_D,Japan,Manu_Z,Asia,WH_Tokyo,DC_Paris,Laptop,1240,101,83,4,2,162440,Rail
2024-10-15,Supplier_B,Brazil,Manu_Z,Europe,WH_Delhi,DC_Toronto,Phone,1267,113,100,8,0,245798,Truck
2024-07-19,Supplier_C,Brazil,Manu_Z,Europe,WH_Delhi,DC_Toronto,Monitor,461,175,59,4,1,111101,Rail
2024-07-31,Supplier_C,USA,Manu_Y,America,WH_SaoPaulo,DC_Mumbai,Laptop,306,195,62,6,0,77112,Rail
2024-03-15,Supplier_A,Japan,Manu_Y,Europe,WH_SaoPaulo,DC_Paris,Tablet,1542,253,68,8,0,485730,Rail
2024-11-23,Supplier_D,Brazil,Manu_Z,Europe,WH_Berlin,DC_Seoul,Phone,672,242,26,10,0,229824,Sea
2023-11-15,Supplier_D,India,Manu_Y,America,WH_Berlin,DC_Rio,Laptop,520,51,56,8,1,74880,Sea
2025-03-09,Supplier_A,Germany,Manu_X,America,WH_Chicago,DC_Mumbai,Phone,1643,71,18,9,0,279310,Sea
2024-04-12,Supplier_C,India,Manu_X,Europe,WH_Chicago,DC_Rio,Tablet,1650,117,25,10,0,321750,Sea
2025-03-29,Supplier_A,India,Manu_X,America,WH_Delhi,DC_Paris,Monitor,1922,207,98,2,0,590054,Air
2025-05-14,Supplier_C,India,Manu_Y,America,WH_SaoPaulo,DC_Rio,Laptop,948,271,54,6,2,303360,Rail
2023-11-15,Supplier_A,Japan,Manu_X,Europe,WH_Berlin,DC_Toronto,Router,937,117,78,7,0,136802,Truck
2023-10-24,Supplier_C,China,Manu_X,Europe,WH_Chicago,DC_Toronto,Tablet,1737,115,51,4,0,262287,Sea
2024-09-04,Supplier_D,China,Manu_Z,America,WH_Chicago,DC_Rio,Tablet,1452,221,84,2,0,365904,Truck
2024-06-08,Supplier_B,Germany,Manu_Y,Asia,WH_SaoPaulo,DC_Paris,Phone,578,99,83,3,1,75140,Air
2025-03-05,Supplier_B,Brazil,Manu_Y,America,WH_Tokyo,DC_Paris,Phone,360,286,57,9,2,121320,Rail
2024-01-01,Supplier_B,India,Manu_X,Asia,WH_Tokyo,DC_Mumbai,Laptop,776,186,21,9,0,219608,Truck
2025-07-21,Supplier_C,China,Manu_Y,America,WH_Berlin,DC_Mumbai,Tablet,897,251,40,7,0,248469,Rail
2024-08-07,Supplier_B,China,Manu_Z,Asia,WH_SaoPaulo,DC_Seoul,Laptop,379,200,95,8,0,111426,Air
